today,interviewer,municipality,hh_m/male_infant,hh_m/male_young,hh_m/male_child,hh_m/male_adult,hh_m/male_senior,hh_f/female_infant,hh_f/female_young,hh_f/female_child,hh_f/female_adult,hh_f/female_senior,hh_males,hh_females,hh_total,hh_confirm,land_tenure,single_headed,single_headed_sex,pregnant_lactating,disabled_ill_male,disabled_ill_female,pre_income_primary,pre_income_primary_other,post_income_primary,post_income_primary_other,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,B11,B12,B13,B14,C15,C16,C17,C18,C19,C20,D21,D22,D23,D24,D25,D26,D27,D28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,meta/instanceID,_uuid,_submission_time
3/20/15,Ana Carmen Corcino,PH061910025_CA333,1,0,0,1,0,0,0,0,1,0,2,1,3,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,neither,neither,disagree,agree,agree,agree_strongly,agree_strongly,agree,na,agree,agree,agree,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,agree,na,agree_strongly,neither,agree,agree_strongly,neither,agree,agree,agree_strongly,agree,agree,agree,neither,agree,uuid:18a076ff-9fc2-4b76-9321-4838cf1758e1,18a076ff-9fc2-4b76-9321-4838cf1758e1,2015-03-23T02:28:48
3/20/15,Jessa Marie Elvas,PH061910014_CA318,0,1,2,2,0,0,0,0,2,0,5,2,7,OK,free_private,no,n/a,1,1,0,small_business,n/a,government,n/a,disagree,agree,disagree,na,neither,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,neither,disagree,neither,disagree,neither,neither,disagree,neither,agree_strongly,agree,agree,agree,agree,agree,agree_strongly,agree,agree_strongly,agree,uuid:52cd5dec-f020-449c-bef9-5d8dd1f3d8d9,52cd5dec-f020-449c-bef9-5d8dd1f3d8d9,2015-03-23T02:28:49
3/20/15,Jessa Marie Elvas,PH061910014_CA325,0,0,0,1,0,0,0,0,0,1,1,1,2,OK,free_private,yes,female,0,0,0,daily_wage,n/a,daily_wage,n/a,agree,agree,disagree,disagree,agree,agree,disagree,agree,unsure,agree,disagree_strongly,disagree_strongly,disagree_strongly,disagree_strongly,agree,agree,disagree_strongly,disagree_strongly,agree,agree,agree,na,na,neither,na,neither,neither,neither,neither,neither,agree,agree,agree,neither,agree,agree_strongly,agree,agree_strongly,uuid:e92b9324-e4ff-47d0-82d1-a98a68ef2147,e92b9324-e4ff-47d0-82d1-a98a68ef2147,2015-03-23T02:28:51
3/20/15,Jessa Marie Elvas,PH061910014_CA321,0,0,3,3,0,0,0,1,1,0,6,2,8,OK,own,no,n/a,0,0,0,agriculture,n/a,daily_wage,n/a,disagree,agree,disagree_strongly,disagree,disagree,agree,agree,agree_strongly,neither,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree_strongly,neither,disagree,na,neither,disagree,disagree,neither,neither,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree_strongly,uuid:ab221c00-be00-411b-af27-b6aa393b28eb,ab221c00-be00-411b-af27-b6aa393b28eb,2015-03-23T02:28:52
3/17/15,Jinkelyn Antatico,PH061902017_CA048,0,0,0,1,0,0,0,0,1,1,1,2,3,OK,own_rent,no,n/a,0,0,1,agriculture,n/a,agriculture,n/a,agree,agree,agree,agree,agree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:b8d42fc2-24be-49e2-9481-87b25f891b44,b8d42fc2-24be-49e2-9481-87b25f891b44,2015-03-23T03:20:14
3/17/15,Jinkelyn Antatico,PH061902017_CA053,1,0,0,1,0,0,0,0,1,0,2,1,3,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,livestock_poultry,n/a,agree,agree,agree,na,agree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,na,agree,na,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:77e40744-7202-4e35-8b2d-ecb5ead3e50a,77e40744-7202-4e35-8b2d-ecb5ead3e50a,2015-03-23T03:20:16
3/17/15,Jinkelyn Antatico,PH061902017_CA060,0,0,0,1,0,0,0,0,0,1,1,1,2,OK,own_rent,yes,female,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,disagree,agree,agree,agree_strongly,na,agree,agree,agree,disagree,disagree,agree,agree,neither,disagree,disagree,agree,agree,na,agree,agree,na,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:745b6e9f-9841-445a-95ac-c0b491d30cf8,745b6e9f-9841-445a-95ac-c0b491d30cf8,2015-03-23T03:20:18
3/17/15,Jinkelyn Antatico,PH061902017_CA054,0,2,2,1,0,0,0,0,1,0,5,1,6,OK,ancestral_domain,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,agree,na,agree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:16f18ce9-dd89-4ff7-9947-3ec0bf53f6fd,16f18ce9-dd89-4ff7-9947-3ec0bf53f6fd,2015-03-23T03:20:26
3/17/15,Jinkelyn Antatico,PH061902020_CA069,0,0,0,0,0,0,0,0,0,4,0,4,4,OK,own,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,na,agree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,na,agree,na,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:a6f9b3d2-fad4-4fb7-bb41-061dda12e9e7,a6f9b3d2-fad4-4fb7-bb41-061dda12e9e7,2015-03-23T03:20:27
3/17/15,Jinkelyn Antatico,PH061902014_CA026,0,0,0,3,1,0,0,0,1,0,4,1,5,OK,ancestral_domain,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,disagree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:201d9501-ff31-441a-ba7e-8b06eb5354c1,201d9501-ff31-441a-ba7e-8b06eb5354c1,2015-03-23T03:20:29
3/17/15,Jinkelyn Antatico,PH061902017_CA053,0,1,0,1,0,0,0,0,1,0,2,1,3,OK,own,no,n/a,0,0,1,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,agree,disagree,disagree,disagree,agree_strongly,unsure,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,na,agree,unsure,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:871d73a5-af1a-4fc0-9ebf-c3407fe103d5,871d73a5-af1a-4fc0-9ebf-c3407fe103d5,2015-03-23T03:20:36
3/17/15,Jinkelyn Antatico,PH061902002_CA001,0,0,0,1,0,0,0,0,0,1,1,1,2,OK,free_private,yes,female,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,disagree,disagree,unsure,disagree,disagree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,na,disagree,na,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:0722e143-9169-4373-85de-f5e37df77c28,0722e143-9169-4373-85de-f5e37df77c28,2015-03-23T03:20:38
3/19/15,Jinkelyn Antatico,PH061910009_CA291,0,0,1,1,0,0,0,3,2,1,2,6,8,OK,own,no,n/a,0,1,0,agriculture,n/a,agri_worker,n/a,agree,agree_strongly,agree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:51a44d2d-c0d4-4bdb-aa75-97bad903426d,51a44d2d-c0d4-4bdb-aa75-97bad903426d,2015-03-23T03:20:42
3/19/15,Jinkelyn Antatico,PH061910004_CA267,0,0,1,0,0,0,0,0,0,1,1,1,2,OK,own,yes,female,0,0,0,small_business,n/a,small_business,n/a,agree,agree,agree,agree_strongly,agree,agree_strongly,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree_strongly,agree,disagree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:c522ddd6-bd02-48ed-8a2c-68aa25e344af,c522ddd6-bd02-48ed-8a2c-68aa25e344af,2015-03-23T03:20:46
3/19/15,Jinkelyn Antatico,PH061910009_CA293,0,0,3,1,0,0,1,1,1,0,4,3,7,OK,own,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree_strongly,agree,agree_strongly,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:0e5f0507-3c0f-4790-b406-e1c3e559d5e1,0e5f0507-3c0f-4790-b406-e1c3e559d5e1,2015-03-23T03:21:18
3/23/15,Jessa Marie Elvas,PH061910009_CA294,0,0,2,1,0,0,0,2,1,0,3,3,6,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,neither,disagree_strongly,agree_strongly,disagree,disagree,disagree,agree_strongly,disagree_strongly,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,disagree,agree_strongly,disagree,agree,neither,agree,neither,agree_strongly,na,agree,agree,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,uuid:1c280100-02ab-43e8-876b-2326d82d863e,1c280100-02ab-43e8-876b-2326d82d863e,2015-03-23T04:07:12
3/23/15,Jessa Marie Elvas,PH061910009_CA292,0,0,0,0,1,0,0,0,0,1,1,1,2,OK,own,yes,female,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree_strongly,agree,na,agree_strongly,agree_strongly,agree,agree_strongly,unsure,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,disagree,agree,agree_strongly,na,neither,na,neither,agree,disagree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,agree,agree,uuid:ff521c25-c988-4208-b2ca-c46880ccbed5,ff521c25-c988-4208-b2ca-c46880ccbed5,2015-03-23T04:07:14
3/23/15,Jessa Marie Elvas,PH061910014_CA319,0,0,0,0,0,0,0,0,1,1,0,2,2,OK,own,yes,female,0,0,0,small_business,n/a,small_business,n/a,disagree,agree,disagree,agree,disagree,agree,agree,agree_strongly,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree_strongly,agree,agree_strongly,uuid:fedff9e9-7745-4dba-baa9-83dc1891f0e3,fedff9e9-7745-4dba-baa9-83dc1891f0e3,2015-03-23T04:07:15
3/23/15,Jessa Marie Elvas,PH061910014_CA327,0,1,0,1,1,0,1,4,2,1,3,8,11,OK,free_govt,no,n/a,0,0,0,skilled_labor,n/a,skilled_labor,n/a,agree_strongly,agree_strongly,agree,agree,agree_strongly,agree,agree,agree,na,disagree,agree_strongly,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:bee5f10d-5db1-4eb7-8155-badec21b0f74,bee5f10d-5db1-4eb7-8155-badec21b0f74,2015-03-23T04:07:16
3/24/15,Dave Ocampo,PH061910005_CA271,0,2,0,1,0,0,0,0,1,0,3,1,4,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,other,Baka,agree,agree,agree_strongly,disagree,agree,agree,agree,agree,na,agree,agree,na,na,na,agree,agree,agree,agree,agree,agree,agree_strongly,agree,na,disagree,na,agree,disagree,agree,agree_strongly,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,agree,uuid:c5bd832e-b3a4-4766-a48f-0792aafa6ddd,c5bd832e-b3a4-4766-a48f-0792aafa6ddd,2015-03-24T02:15:27
3/17/15,Jhean Mae Grace Lingco,PH061904003_CA117,0,0,0,1,1,0,0,0,1,0,2,1,3,OK,free_private,no,n/a,0,1,0,agri_worker,n/a,agri_worker,n/a,agree,agree,agree,agree,agree_strongly,agree,agree_strongly,agree,na,neither,agree,agree,agree,agree,neither,agree,neither,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,neither,neither,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,agree,uuid:1405345e-cc6e-4c72-9a3b-306b4a73c2b0,1405345e-cc6e-4c72-9a3b-306b4a73c2b0,2015-03-27T10:03:46
3/17/15,Jhean Mae Grace Lingco,PH061904003_CA118,0,0,2,1,0,0,1,1,1,0,3,3,6,OK,own_rent,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,neither,neither,neither,neither,agree,agree,agree,agree_strongly,neither,disagree,agree,agree,neither,agree,neither,agree,agree,agree,agree,neither,agree,neither,neither,agree,agree,neither,neither,neither,agree,neither,neither,agree,agree,agree,agree,agree,agree,neither,uuid:ac8ad038-4f66-421c-b656-a197ebb3378d,ac8ad038-4f66-421c-b656-a197ebb3378d,2015-03-27T10:03:49
3/17/15,Lovelylyn Dellomos,PH061904003_CA120,0,1,0,1,0,0,0,1,1,0,2,2,4,OK,ancestral_domain,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,neither,agree,agree,neither,agree,agree,agree,agree_strongly,agree,neither,agree,agree,agree,agree,agree,agree,neither,neither,agree,agree,agree,agree,agree_strongly,agree,agree,neither,neither,agree,agree,agree,agree,agree,agree,agree,agree,neither,neither,agree,uuid:15d9cbc1-8a33-41a9-9d0e-8083b0c730d9,15d9cbc1-8a33-41a9-9d0e-8083b0c730d9,2015-03-27T10:04:09
3/17/15,Jhean Mae Grace Lingco,PH061904003_CA121,0,0,0,2,0,0,0,0,1,0,2,1,3,OK,free_private,no,n/a,0,0,0,charcoal_making,n/a,other,Baboyan,agree,neither,neither,agree,neither,neither,neither,agree,neither,disagree,neither,neither,neither,neither,agree,neither,agree,agree,agree,neither,neither,neither,neither,neither,agree,neither,neither,neither,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,uuid:68cb2192-8cad-4d92-95ca-7c57c2ee5287,68cb2192-8cad-4d92-95ca-7c57c2ee5287,2015-03-27T10:04:12
3/17/15,Danica Boco,PH061904003_CA122,0,1,0,2,0,1,0,0,0,0,3,1,4,OK,own_rent,yes,male,1,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,neither,neither,disagree,neither,neither,agree_strongly,disagree,neither,agree,agree,neither,neither,agree,agree,agree,neither,neither,neither,agree,agree,neither,neither,neither,neither,neither,neither,neither,neither,agree,agree,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,uuid:46468040-678b-4531-8356-d2be7324974c,46468040-678b-4531-8356-d2be7324974c,2015-03-27T10:04:16
3/17/15,Jhean Mae Grace Lingco,PH061904006_CA136,0,1,0,1,0,0,0,2,1,0,2,3,5,OK,free_private,no,n/a,1,0,0,agri_worker,n/a,agri_worker,n/a,neither,agree,na,agree,agree_strongly,agree_strongly,agree,agree_strongly,neither,neither,neither,neither,agree,agree_strongly,neither,neither,agree,agree,agree,agree,disagree,na,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,uuid:cf3e8028-155e-481e-a464-c6d44af05d8b,cf3e8028-155e-481e-a464-c6d44af05d8b,2015-03-27T10:04:20
3/17/15,1129700,PH061904006_CA135,0,0,0,1,0,0,0,0,1,0,1,1,2,OK,ancestral_domain,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree_strongly,agree_strongly,neither,agree,neither,agree,agree_strongly,agree,na,agree,agree,agree_strongly,agree,agree,neither,agree,disagree,agree,agree,agree,agree,neither,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,neither,agree_strongly,uuid:a61ddef4-a2b3-4739-8840-a78f9f047aa9,a61ddef4-a2b3-4739-8840-a78f9f047aa9,2015-03-27T10:04:23
3/25/15,Danica Boco,PH061917001_CA349,0,1,4,2,0,0,0,0,2,0,7,2,9,OK,ancestral_domain,no,n/a,0,0,0,agri_worker,n/a,agriculture,n/a,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,na,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,neither,agree,disagree,agree,agree,agree,na,na,agree,agree,neither,agree,agree,agree,unsure,agree,uuid:aeda5c6a-67ae-4d5d-920b-63f309cf2771,aeda5c6a-67ae-4d5d-920b-63f309cf2771,2015-03-27T10:04:26
3/27/15,Angelie Cala-ay,PH061917004_CA352,0,0,0,2,0,0,0,0,0,1,2,1,3,OK,free_private,yes,female,0,0,0,agri_worker,n/a,livestock_poultry,n/a,neither,agree,disagree,disagree,disagree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,disagree,neither,disagree,disagree,disagree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:ad3b9010-cd6a-4f68-9a72-8bf8dd5f69d6,ad3b9010-cd6a-4f68-9a72-8bf8dd5f69d6,2015-03-27T10:04:29
3/27/15,Carl John Roxas,PH061917001_CA346,0,0,0,2,0,0,0,1,0,0,2,1,3,OK,own,yes,male,0,1,0,agri_worker,n/a,agri_worker,n/a,neither,neither,neither,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,disagree,agree,agree,neither,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:e246cea9-1563-456d-8b2b-2dfbb47c497d,e246cea9-1563-456d-8b2b-2dfbb47c497d,2015-03-27T10:04:36
3/27/15,Carl John Roxas,PH061917001_CA345,0,0,1,1,0,0,1,0,1,0,2,2,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,neither,neither,disagree,agree,disagree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:e6fbc726-60e4-4156-a311-f8e8b18e25e7,e6fbc726-60e4-4156-a311-f8e8b18e25e7,2015-03-27T10:04:42
3/17/15,Danica Boco,PH061904003_CA119,1,0,3,1,0,0,0,0,1,0,5,1,6,OK,own_rent,no,n/a,1,0,0,agri_worker,n/a,other,Nag aalaga ng baboy,agree,agree,neither,neither,agree,agree,agree,agree_strongly,na,unsure,agree_strongly,agree,agree,agree,agree_strongly,agree,neither,agree,agree,agree,agree,agree,neither,agree,agree,agree,neither,agree,neither,neither,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,unsure,agree_strongly,uuid:fb10980c-5b72-4ecf-8470-a02f55ea77f9,fb10980c-5b72-4ecf-8470-a02f55ea77f9,2015-03-27T10:05:02
3/17/15,Jhean Mae Grace Lingco,PH061904003_CA123,0,0,0,1,0,0,0,1,2,0,1,3,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,other,Baboyan,neither,neither,neither,neither,agree,neither,agree,agree_strongly,neither,neither,neither,disagree,agree,agree,neither,neither,neither,neither,neither,neither,neither,neither,neither,neither,neither,neither,neither,neither,neither,disagree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,uuid:3ebc1687-3b17-4948-ac53-99f6f29e8fbd,3ebc1687-3b17-4948-ac53-99f6f29e8fbd,2015-03-27T10:05:06
3/17/15,Jhean Mae Grace Lingco,PH061904003_CA124,0,0,0,2,0,0,0,1,1,0,2,2,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,other,Baboyan,agree,neither,neither,neither,agree,agree,agree,agree_strongly,neither,disagree,neither,neither,neither,neither,agree,neither,neither,neither,neither,neither,agree,neither,neither,neither,agree,neither,neither,neither,neither,neither,neither,agree,neither,agree,agree_strongly,agree_strongly,neither,agree_strongly,uuid:ef0d418c-c5bd-4156-99a1-8c706a07e4cb,ef0d418c-c5bd-4156-99a1-8c706a07e4cb,2015-03-27T10:05:10
3/17/15,Danica Boco,PH061904003_CA125,0,0,0,3,0,0,0,0,2,0,3,2,5,OK,own_rent,no,n/a,0,1,0,agri_worker,n/a,agriculture,n/a,agree,agree,neither,agree,agree,agree,neither,agree_strongly,na,neither,agree,agree,neither,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,neither,agree,agree,agree,agree,agree,agree,agree,agree,uuid:83ffa266-cdbd-47b0-bfe4-1c9ad887b972,83ffa266-cdbd-47b0-bfe4-1c9ad887b972,2015-03-27T10:05:14
3/17/15,Lovelylyn Dellomos,PH061904003_CA126,0,0,2,0,0,0,0,1,1,0,2,2,4,OK,own_rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,neither,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree,neither,agree,neither,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,neither,neither,agree,uuid:cd410a5f-bb37-440a-87e7-b6d5dc010002,cd410a5f-bb37-440a-87e7-b6d5dc010002,2015-03-27T10:05:16
3/17/15,Danica Boco,PH061904003_CA127,1,0,0,1,0,0,0,0,1,0,2,1,3,OK,free_private,no,n/a,1,0,0,agri_worker,n/a,livestock_poultry,n/a,agree,agree,agree,neither,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,neither,neither,neither,neither,neither,neither,agree,neither,neither,agree,agree_strongly,agree_strongly,agree_strongly,agree,unsure,unsure,agree_strongly,uuid:187e78c2-13bd-49b5-b5dc-437ec31216e4,187e78c2-13bd-49b5-b5dc-437ec31216e4,2015-03-27T10:05:18
3/17/15,Ma. Rofelle Montano,PH061904003_CA128,1,0,0,1,0,0,1,0,1,0,2,2,4,OK,free_private,no,n/a,0,0,0,charcoal_making,n/a,agriculture,n/a,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:a9c0ec29-73d1-442e-a17f-cd3829c129c1,a9c0ec29-73d1-442e-a17f-cd3829c129c1,2015-03-27T10:05:20
3/17/15,Danica Boco,PH061904006_CA137,0,0,0,1,0,0,0,2,1,1,1,4,5,OK,agrarian_reform_scheme,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,neither,neither,neither,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,neither,agree,agree,neither,neither,agree,agree,agree,agree,agree,agree,agree,agree,uuid:91748060-0c23-4580-a563-f2818cda311f,91748060-0c23-4580-a563-f2818cda311f,2015-03-27T10:05:22
3/25/15,Jhean Mae Grace Lingco,PH061903009_CA081,0,0,0,1,0,0,1,1,1,0,1,3,4,OK,own,no,n/a,0,0,0,transpo,n/a,agriculture,n/a,agree,agree,agree_strongly,neither,neither,agree,agree_strongly,agree_strongly,agree_strongly,neither,neither,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,neither,agree_strongly,agree_strongly,agree,agree,disagree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,neither,agree,agree,agree_strongly,agree,agree,uuid:1a46f5ea-6c5b-4617-a428-ce0965311362,1a46f5ea-6c5b-4617-a428-ce0965311362,2015-03-27T10:05:24
3/27/15,Carl John Roxas,PH061917008_CA361,1,1,0,1,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,neither,agree,disagree,disagree,disagree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:50bac82c-60bc-4473-a92f-7c5888f0e1ff,50bac82c-60bc-4473-a92f-7c5888f0e1ff,2015-03-27T10:05:26
3/27/15,Danica Boco,PH061917001_CA348,0,0,2,0,1,0,0,0,1,0,3,1,4,OK,rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,na,agree,agree,agree,agree,agree_strongly,na,neither,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,neither,na,neither,agree,neither,neither,agree,agree,agree,agree,agree,disagree,disagree,agree,uuid:1dd1cfbb-7715-467f-961b-54ba42131e25,1dd1cfbb-7715-467f-961b-54ba42131e25,2015-03-27T10:05:27
3/27/15,Carl John Roxas,PH061917004_CA357,0,0,0,1,0,0,0,2,1,0,1,3,4,OK,rent,no,n/a,0,1,0,daily_wage,n/a,small_business,n/a,agree,neither,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,neither,neither,neither,uuid:b5a3852e-89fd-46ea-bf44-77742fb0f63f,b5a3852e-89fd-46ea-bf44-77742fb0f63f,2015-03-27T10:05:30
3/27/15,Carl John Roxas,PH061917004_CA354,0,1,2,1,0,0,0,0,1,0,4,1,5,OK,own,no,n/a,0,2,1,agri_worker,n/a,agri_worker,n/a,disagree,disagree,agree,disagree,neither,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:dc7b8613-c297-4f78-b5af-637ef5185061,dc7b8613-c297-4f78-b5af-637ef5185061,2015-03-27T10:05:33
3/27/15,Jhean Mae Grace Lingco,PH061903018_CA106,0,0,0,0,1,0,0,0,0,1,1,1,2,OK,agrarian_reform_scheme,no,n/a,0,1,1,remittance,n/a,livestock_poultry,n/a,agree,agree,agree,agree,agree,agree,agree,agree,neither,neither,agree,agree,agree,agree,agree,agree,neither,neither,neither,neither,disagree,disagree,neither,neither,disagree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:7b1185ca-33c1-4c12-90f5-0a3d8d1ccb40,7b1185ca-33c1-4c12-90f5-0a3d8d1ccb40,2015-03-27T10:05:35
3/17/15,Jhean Mae Grace Lingco,PH061904003_CA133,0,1,2,1,0,0,0,1,1,0,4,2,6,OK,free_private,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,neither,neither,disagree,na,agree,agree,agree,agree_strongly,neither,neither,agree,agree,neither,disagree,neither,agree,agree,agree,neither,neither,neither,na,na,na,disagree,disagree,na,neither,neither,neither,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,agree_strongly,uuid:1c665164-9515-43f1-8a55-2be16ba51c02,1c665164-9515-43f1-8a55-2be16ba51c02,2015-03-27T10:05:57
